,date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg
3263,20190604,24.0,31.6,27.6,84.0,3.0,4.0,4.0,100.0,1.0
3264,20190605,25.0,31.4,27.4,88.0,0.5,8.0,5.0,250.0,3.0
3265,20190606,26.0,30.6,26.1,90.0,0.0,1.0,6.0,240.0,3.0
3266,20190607,23.0,29.4,26.2,83.0,21.4,0.8,8.0,230.0,5.0
3267,20190608,24.0,29.0,27.0,82.0,3.3,0.5,7.0,230.0,5.0
3268,20190609,24.0,30.5,27.9,80.0,5.7,0.5,5.0,120.0,2.0
3269,20190610,25.0,31.8,27.5,84.0,0.0,4.0,4.0,300.0,1.0
3270,20190611,25.0,33.0,28.5,80.0,1.8,4.0,6.0,230.0,3.0
3271,20190612,25.0,32.7,28.5,81.0,0.0,6.5,5.0,140.0,3.0
3272,20190613,26.0,34.6,29.8,73.0,0.0,5.0,8.0,230.0,3.0
3273,20190614,26.0,33.8,27.8,80.0,0.0,7.5,9.0,260.0,5.0
3274,20190615,25.0,33.4,29.7,71.0,7.1,6.0,8.0,290.0,3.0
3275,20190616,25.0,33.0,29.9,72.0,0.0,5.0,7.0,270.0,5.0
3276,20190617,27.0,32.4,29.2,71.0,0.0,7.0,14.0,220.0,7.0
3277,20190618,26.0,31.6,29.0,68.0,0.0,0.0,8.0,220.0,4.0
3278,20190619,25.0,33.6,29.0,76.0,0.0,2.0,7.0,240.0,4.0
3279,20190620,26.0,32.4,28.5,74.0,0.0,5.0,9.0,230.0,7.0
3280,20190621,25.0,33.2,29.0,73.0,0.0,4.0,12.0,250.0,8.0
3281,20190622,25.0,32.4,28.4,77.0,0.0,6.0,9.0,240.0,7.0
3282,20190623,24.0,33.2,26.6,83.0,14.4,5.0,12.0,280.0,7.0
3283,20190624,23.0,32.6,28.7,71.0,6.3,1.5,11.0,240.0,7.0
3284,20190625,26.0,32.4,26.3,83.0,0.0,4.0,12.0,260.0,7.0
3285,20190626,24.0,32.4,29.1,75.0,6.7,0.0,8.0,230.0,6.0
3286,20190627,26.0,32.9,29.4,69.0,0.0,4.0,7.0,230.0,4.0
3287,20190628,27.0,34.0,30.0,67.0,0.0,6.0,8.0,220.0,4.0
3288,20190629,27.0,33.8,29.4,72.0,0.0,5.0,9.0,240.0,5.0
3289,20190630,27.0,34.0,30.1,65.0,0.0,5.0,8.0,230.0,4.0
3290,20190701,25.0,33.8,30.7,64.0,0.0,6.0,11.0,230.0,6.0
3291,20190702,27.0,33.4,30.0,62.0,0.0,4.5,9.0,210.0,6.0
3292,20190703,26.0,33.2,29.8,64.0,0.0,5.0,9.0,220.0,4.0
3293,20190704,27.0,34.2,30.1,67.0,0.0,4.5,7.0,220.0,3.0
3294,20190705,26.0,35.0,29.7,69.0,0.0,5.0,5.0,260.0,2.0
3295,20190706,26.0,34.6,28.7,75.0,0.0,8.0,5.0,120.0,2.0
3296,20190707,24.0,32.4,27.7,78.0,0.0,4.5,4.0,300.0,2.0
3297,20190708,24.0,33.2,28.6,77.0,0.0,6.0,6.0,250.0,4.0
3298,20190709,26.0,32.6,29.1,74.0,0.0,6.5,5.0,230.0,2.0
3299,20190710,25.0,32.4,28.1,82.0,0.0,5.0,4.0,100.0,1.0
3300,20190711,25.0,31.2,27.7,84.0,0.0,6.0,5.0,100.0,2.0
3301,20190712,24.0,31.6,27.3,85.0,46.6,6.0,5.0,270.0,2.0
3302,20190713,24.0,33.849999999999994,28.9,72.0,9.8,5.75,8.0,270.0,5.0
3303,20190714,26.0,32.5,27.2,82.0,0.0,6.0,7.0,270.0,4.0
3304,20190715,25.0,32.4,28.3,76.0,0.0,3.0,7.0,260.0,3.0
3305,20190716,26.0,31.8,28.4,77.0,0.0,11.0,7.0,220.0,4.0
3306,20190717,26.0,32.0,28.6,76.0,0.0,11.0,8.0,220.0,6.0
3307,20190718,24.0,30.2,26.2,85.0,4.7,7.0,8.0,230.0,5.0
3308,20190719,24.0,27.2,25.3,92.0,7.1,1.0,9.0,240.0,7.0
3309,20190720,23.0,28.2,25.6,88.0,47.2,0.0,10.0,230.0,6.0
3310,20190721,24.0,32.2,26.1,82.0,17.3,0.0,15.0,220.0,6.0
3311,20190722,24.0,31.9,29.1,67.0,1.0,4.0,6.0,130.0,2.0
3312,20190723,25.0,32.4,28.7,75.0,0.0,9.0,3.0,100.0,1.0
3313,20190724,26.0,33.6,28.7,72.0,0.0,8.0,5.0,190.0,2.0
3314,20190725,25.0,31.0,27.1,87.0,0.0,6.0,3.0,130.0,1.0
3315,20190726,24.0,32.8,28.0,78.0,0.0,1.0,6.0,270.0,3.0
3316,20190727,25.0,32.8,28.0,74.0,0.0,10.0,5.0,270.0,2.0
3317,20190728,25.0,31.8,28.0,76.0,0.0,8.0,8.0,220.0,5.0
3318,20190729,25.0,33.0,28.8,74.0,0.0,11.0,6.0,270.0,3.0
3319,20190730,24.0,32.4,27.5,75.0,0.0,8.0,7.0,280.0,4.0
3320,20190731,24.0,32.4,27.8,77.0,0.0,8.0,8.0,260.0,5.0
3321,20190801,25.0,32.2,28.8,70.0,0.0,9.0,8.0,210.0,5.0
3322,20190802,27.0,33.2,29.7,66.0,0.0,6.5,13.0,230.0,6.0
3323,20190803,25.0,32.8,29.2,70.0,0.0,8.0,6.0,230.0,4.0
3324,20190804,25.0,33.4,28.6,78.0,0.0,6.0,10.0,240.0,7.0
3325,20190805,26.0,33.2,29.6,63.0,0.0,8.0,10.0,220.0,8.0
3326,20190806,26.0,34.4,30.2,62.0,0.0,8.0,12.0,220.0,7.0
3327,20190807,24.0,31.4,27.3,78.0,0.0,8.2,5.0,230.0,2.0
3328,20190808,24.0,34.0,29.1,73.0,0.0,8.5,14.0,230.0,6.0
3329,20190809,25.0,32.2,27.1,79.0,0.0,6.0,9.0,220.0,6.0
3330,20190810,25.0,33.8,26.8,81.0,2.4,3.0,14.0,230.0,8.0
3331,20190811,22.0,31.6,27.8,75.0,37.1,1.0,8.0,220.0,6.0
3332,20190812,24.0,33.4,29.3,66.0,1.5,6.0,12.0,230.0,8.0
3333,20190813,26.0,31.0,27.4,75.0,0.0,9.0,10.0,260.0,6.0
3334,20190814,24.0,33.0,27.3,78.0,2.5,4.0,6.0,230.0,4.0
3335,20190815,25.0,31.0,27.8,78.0,4.0,0.0,8.0,250.0,5.0
3336,20190816,26.0,31.6,28.6,74.0,0.0,5.0,13.0,230.0,6.0
3337,20190817,24.0,33.4,28.2,74.0,0.0,3.5,7.0,260.0,1.0
3338,20190818,25.0,32.4,28.2,82.0,0.0,6.0,6.0,120.0,3.0
3339,20190819,26.0,32.6,28.4,85.0,0.0,11.0,4.0,140.0,1.0
3340,20190820,26.0,33.2,28.3,78.0,0.0,8.0,6.0,290.0,2.0
3341,20190821,24.0,32.0,27.1,76.0,2.5,10.0,11.0,270.0,5.0
3342,20190822,25.0,32.2,28.2,78.0,0.0,7.0,6.0,120.0,2.0
3343,20190823,24.0,31.6,27.6,85.0,2.0,6.0,5.0,280.0,3.0
3344,20190824,25.0,30.4,27.2,86.0,0.0,6.0,11.0,270.0,6.0
3345,20190825,24.0,31.6,27.7,72.0,0.0,4.0,9.0,260.0,5.0
3346,20190826,25.0,32.2,27.2,77.0,0.0,2.0,18.0,230.0,6.0
3347,20190827,24.0,32.2,27.3,78.0,0.0,1.0,7.0,230.0,5.0
3348,20190828,25.0,33.2,29.2,68.0,0.0,4.0,12.0,230.0,6.0
3349,20190829,25.0,31.4,28.4,75.0,0.0,5.5,8.0,250.0,5.0
3350,20190830,25.0,31.8,28.8,69.0,0.0,1.75,10.0,230.0,6.0
3351,20190831,26.0,34.8,28.7,68.0,0.0,1.0,12.0,230.0,6.0
3352,20190901,22.0,31.2,26.2,84.0,10.7,8.0,4.0,120.0,1.0
3353,20190902,23.0,32.4,28.5,81.0,0.0,1.0,5.0,280.0,3.0
3354,20190903,25.0,32.8,28.8,77.0,0.0,8.0,10.0,260.0,7.0
3355,20190904,22.0,33.0,29.3,78.0,0.0,9.0,8.0,230.0,7.0
3356,20190905,26.0,34.0,29.6,70.0,0.0,8.0,7.0,240.0,4.0
3357,20190906,24.0,33.2,27.8,80.0,0.0,7.0,5.0,130.0,3.0
3358,20190907,25.0,31.6,28.3,85.0,0.0,5.0,4.0,110.0,0.0
3359,20190908,25.0,33.2,28.3,78.0,0.0,8.0,6.0,220.0,4.0
3360,20190909,26.0,32.2,27.8,78.0,1.2,8.5,6.0,240.0,3.0
3361,20190910,24.0,30.8,26.6,84.0,0.3,0.0,9.0,240.0,4.0
3362,20190911,25.0,32.4,27.9,81.0,0.0,3.0,5.0,120.0,1.0
3363,20190912,25.0,32.0,27.8,81.0,0.0,5.0,4.0,300.0,1.0
3364,20190913,25.0,31.6,27.7,82.0,0.0,7.0,5.0,250.0,1.0
3365,20190914,25.0,32.2,28.6,75.0,7.5,5.5,8.0,250.0,6.0
3366,20190915,25.0,32.2,28.9,74.0,0.0,7.0,10.0,230.0,6.0
3367,20190916,26.0,30.4,28.1,78.0,0.0,0.5,8.0,240.0,5.0
3368,20190917,25.0,34.4,29.1,71.0,0.0,2.0,7.0,230.0,3.0
3369,20190918,26.0,34.0,28.9,70.0,0.0,8.0,6.0,120.0,2.0
3370,20190919,25.0,31.2,27.7,82.0,0.0,3.0,3.0,90.0,0.0
3371,20190920,24.0,30.8,27.0,86.0,0.0,4.0,4.0,100.0,1.0
3372,20190921,25.0,32.2,27.9,78.0,1.0,3.7,5.0,280.0,1.0
3373,20190922,25.0,32.2,28.4,80.0,1.0,2.0,6.0,140.0,2.0
3374,20190923,23.0,29.2,25.7,88.0,14.2,6.0,6.0,140.0,4.0
3375,20190924,23.0,31.8,26.6,87.0,7.8,0.0,4.0,160.0,2.0
3376,20190925,23.0,30.7,27.2,86.0,0.2,0.5,5.0,130.0,3.0
3377,20190926,24.0,30.8,26.9,85.0,24.4,4.0,4.0,170.0,3.0
3378,20190927,23.0,30.4,25.9,90.0,31.2,6.0,5.0,110.0,2.0
3379,20190928,23.0,29.0,26.2,88.0,21.7,2.5,4.0,120.0,1.0
3380,20190929,24.0,28.2,24.8,91.0,1.0,2.0,3.0,30.0,0.0
3381,20190930,23.0,31.2,26.4,87.0,8.6,0.0,5.0,260.0,3.0
3382,20191001,24.0,32.0,27.1,81.0,1.1,6.0,4.0,280.0,1.0
3383,20191002,24.0,29.6,26.2,87.0,0.0,6.0,5.0,280.0,1.0
3384,20191003,24.0,30.8,26.7,85.0,0.0,1.0,5.0,260.0,2.0
3385,20191004,23.0,28.6,25.3,91.0,0.0,7.0,4.0,120.0,0.0
3386,20191005,23.0,30.4,26.4,85.0,0.6,0.0,0.0,0.0,0.0
3387,20191006,24.0,30.0,26.4,84.0,0.2,6.0,5.0,110.0,1.0
3388,20191007,23.0,30.2,26.3,88.0,2.4,2.0,4.0,290.0,1.0
3389,20191008,24.0,30.4,27.4,82.0,0.0,6.0,5.0,280.0,3.0
3390,20191009,24.0,30.6,24.5,90.0,0.0,3.0,3.0,280.0,1.0
3391,20191010,22.0,29.0,25.3,92.0,25.7,0.0,5.0,100.0,1.0
3392,20191011,23.0,30.0,26.2,87.0,12.8,2.0,0.0,0.0,0.0
3393,20191012,24.0,30.0,26.3,87.0,19.3,1.0,0.0,0.0,0.0
3394,20191013,24.0,31.5,26.7,84.0,7.0,3.0,5.0,260.0,2.0
3395,20191014,24.0,29.6,27.0,85.0,0.0,6.0,3.0,250.0,0.0
3396,20191015,24.0,30.6,26.6,85.0,0.0,2.85,3.0,80.0,0.0
3397,20191016,24.0,31.0,27.4,84.0,8.8,5.0,5.0,120.0,1.0
3398,20191017,24.0,30.4,25.1,94.0,7.3,8.0,4.0,150.0,1.0
3399,20191018,24.0,29.6,26.7,90.0,8.6,2.0,4.0,130.0,1.0
3400,20191019,24.0,29.8,26.0,91.0,4.2,2.0,5.0,80.0,1.0
3401,20191020,24.0,29.6,26.6,88.0,15.8,0.5,3.0,210.0,0.0
3402,20191021,23.0,29.4,26.0,92.0,8.6,1.0,0.0,0.0,0.0
3403,20191022,24.0,29.4,26.6,88.0,3.0,1.0,3.0,280.0,0.0
3404,20191023,25.0,31.4,26.6,86.0,1.4,2.0,6.0,250.0,4.0
3405,20191024,25.0,30.6,26.5,82.0,0.0,2.0,9.0,230.0,3.0
3406,20191025,23.0,28.4,25.4,88.0,0.0,1.0,4.0,140.0,1.0
3407,20191026,23.0,29.6,26.4,89.0,0.0,0.0,3.0,300.0,0.0
3408,20191027,23.0,29.2,24.9,92.0,36.4,7.0,5.0,270.0,1.0
3409,20191028,23.0,29.4,26.7,88.0,24.2,0.5,6.0,110.0,2.0
3410,20191029,24.0,30.6,26.0,86.0,1.0,0.0,8.0,130.0,2.0
3411,20191030,22.0,30.0,25.0,90.0,28.3,0.0,4.0,230.0,2.0
3412,20191031,23.0,30.8,26.7,80.0,0.2,4.0,7.0,250.0,3.0
3413,20191101,23.0,31.8,26.3,83.0,0.0,7.0,13.0,240.0,5.0
3414,20191102,23.0,30.2,26.0,84.0,0.0,8.0,15.0,240.0,5.0
3415,20191103,24.0,30.8,27.7,74.0,0.0,0.0,8.0,260.0,4.0
3416,20191104,24.0,31.2,28.0,70.0,0.0,4.0,8.0,240.0,4.0
3417,20191105,23.0,32.4,27.3,75.0,0.0,7.0,8.0,260.0,3.0
3418,20191106,24.0,28.6,26.7,76.0,0.0,8.0,9.0,240.0,5.0
3419,20191107,24.0,30.4,26.3,80.0,0.0,3.0,9.0,280.0,3.0
3420,20191108,23.0,32.2,27.7,76.0,4.4,5.0,4.0,240.0,0.0
3421,20191109,23.0,31.8,26.4,82.0,0.0,2.0,0.0,0.0,0.0
3422,20191110,23.0,31.2,27.3,83.0,0.0,8.0,4.0,280.0,0.0
3423,20191111,24.0,31.2,27.4,83.0,0.0,5.5,6.0,290.0,3.0
3424,20191112,23.0,29.0,25.9,86.0,26.2,7.5,4.0,320.0,1.0
3425,20191113,24.0,30.4,26.5,88.0,0.0,3.0,5.0,210.0,1.0
3426,20191114,23.0,30.8,26.2,86.0,21.8,7.0,5.0,130.0,2.0
3427,20191115,23.0,31.4,27.2,88.0,0.0,3.0,4.0,100.0,2.0
3428,20191116,24.0,30.4,27.6,84.0,0.0,8.0,6.0,120.0,2.0
3429,20191117,23.0,30.8,26.2,87.0,1.8,2.0,3.0,60.0,0.0
3430,20191118,23.0,30.6,26.4,87.0,9.2,5.5,3.0,70.0,0.0
3431,20191119,23.0,30.6,26.8,86.0,16.7,6.5,4.0,140.0,1.0
3432,20191120,24.0,31.0,27.3,86.0,0.0,3.0,6.0,110.0,3.0
3433,20191121,23.0,28.8,26.4,89.0,20.0,5.5,8.0,70.0,5.0
3434,20191122,24.0,30.6,26.3,90.0,11.7,2.0,4.0,70.0,1.0
3435,20191123,23.0,29.6,26.0,88.0,6.2,4.0,7.0,100.0,4.0
3436,20191124,23.0,29.8,26.3,89.0,0.0,0.0,6.0,130.0,3.0
3437,20191125,24.0,29.6,26.5,88.0,1.5,3.0,7.0,130.0,4.0
3438,20191126,24.0,30.4,28.0,82.0,0.0,2.0,10.0,120.0,6.0
3439,20191127,24.0,28.4,26.0,92.0,9.2,1.0,9.0,130.0,6.0
3440,20191128,24.0,29.8,26.8,90.0,33.9,0.0,6.0,110.0,4.0
3441,20191129,24.0,30.6,26.3,90.0,11.4,2.0,9.0,140.0,5.0
3442,20191130,24.0,30.0,27.3,86.0,2.8,2.0,7.0,130.0,4.0
3443,20191201,24.0,30.6,25.4,93.0,7.7,3.0,5.0,100.0,1.0
3444,20191202,23.0,27.0,25.5,93.0,41.0,0.5,8.0,120.0,6.0
3445,20191203,24.0,30.4,26.8,85.0,11.3,0.0,5.0,140.0,1.0
3446,20191204,24.0,29.2,26.0,90.0,1.4,2.5,8.0,150.0,6.0
3447,20191205,24.0,29.6,26.4,87.0,4.2,5.0,7.0,160.0,4.0
3448,20191206,25.0,29.6,25.5,91.0,0.0,7.0,8.0,100.0,4.0
3449,20191207,24.0,26.8,25.2,92.0,12.2,2.0,8.0,130.0,6.0
3450,20191208,23.0,29.4,25.9,83.0,1.9,0.0,8.0,120.0,5.0
3451,20191209,24.0,27.4,25.0,92.0,0.0,8.0,6.0,100.0,4.0
3452,20191210,24.0,29.4,25.2,90.0,6.2,0.0,5.0,140.0,3.0
3453,20191211,24.0,29.8,26.4,84.0,0.0,7.0,7.0,130.0,5.0
3454,20191212,24.0,30.2,26.4,84.0,0.0,7.0,10.0,130.0,7.0
3455,20191213,24.0,30.2,26.1,86.0,0.0,8.0,9.0,150.0,6.0
3456,20191214,24.0,30.2,24.8,91.0,0.0,8.0,8.0,110.0,4.0
3457,20191215,23.0,28.8,25.1,91.0,15.1,0.0,6.0,150.0,3.0
3458,20191216,23.0,29.2,25.2,90.0,4.5,1.5,7.0,150.0,4.0
3459,20191217,23.0,28.8,25.0,94.0,10.8,4.0,6.0,130.0,4.0
3460,20191218,23.0,30.8,26.5,85.0,7.3,0.0,5.0,140.0,4.0
3461,20191219,24.0,30.8,25.7,86.0,0.0,6.0,5.0,140.0,4.0
3462,20191220,24.0,30.4,26.1,88.0,1.2,5.0,6.0,130.0,3.0
3463,20191221,24.0,28.6,26.0,90.0,0.0,6.5,4.0,120.0,3.0
3464,20191222,24.0,30.8,26.8,86.0,0.0,1.5,5.0,150.0,2.0
3465,20191223,23.0,30.0,25.9,88.0,0.0,10.0,7.0,140.0,3.0
3466,20191224,23.0,30.2,26.7,86.0,0.0,8.0,5.0,150.0,2.0
3467,20191225,23.0,30.4,26.5,86.0,0.0,9.5,5.0,110.0,2.0
3468,20191226,24.0,30.4,26.5,86.0,0.0,8.0,4.0,130.0,2.0
3469,20191227,25.0,31.0,27.6,80.0,0.0,8.0,4.0,140.0,2.0
3470,20191228,24.0,29.6,26.7,88.0,0.0,8.0,5.0,110.0,3.0
3471,20191229,24.0,30.2,27.4,83.0,1.4,3.0,8.0,100.0,5.0
3472,20191230,24.0,30.2,26.3,81.0,0.0,7.0,5.0,140.0,3.0
3473,20191231,24.0,30.8,27.0,82.0,0.0,7.0,10.0,150.0,6.0
3474,20200101,24.8,31.0,27.1,84.0,0.0,9.5,9.0,140.0,7.0
3475,20200102,24.4,30.6,26.4,84.0,0.5,7.5,6.0,140.0,3.0
3476,20200103,24.4,31.6,27.1,81.0,0.0,9.5,5.0,140.0,4.0
3477,20200104,23.6,31.0,26.6,86.0,0.0,9.0,9.0,150.0,6.0
3478,20200105,24.2,32.599999999999994,26.8,84.0,0.0,8.0,8.0,140.0,5.0
3479,20200106,24.0,30.4,26.6,87.0,0.0,8.0,9.0,130.0,6.0
3480,20200107,24.6,30.4,26.7,86.0,0.0,9.0,8.0,120.0,6.0
3481,20200108,24.0,30.0,26.3,88.0,0.0,8.0,6.0,140.0,4.0
3482,20200109,24.4,30.0,26.2,90.0,0.0,9.5,5.0,140.0,3.0
3483,20200110,23.6,31.0,27.1,84.0,0.0,4.0,6.0,140.0,2.0
3484,20200111,22.7,29.6,26.0,87.0,0.0,6.5,4.0,140.0,2.0
3485,20200112,23.0,31.4,27.1,82.0,0.0,6.0,5.0,140.0,1.0
3486,20200113,23.4,31.8,27.7,78.0,0.0,9.0,5.0,70.0,2.0
3487,20200114,24.4,32.0,28.2,79.0,0.0,7.0,5.0,120.0,4.0
3488,20200115,24.4,31.2,27.3,83.0,0.0,8.0,6.0,110.0,3.0
3489,20200116,23.8,31.2,26.8,84.0,0.0,7.0,7.0,120.0,4.0
3490,20200117,24.0,31.6,27.7,82.0,0.0,8.0,6.0,130.0,4.0
3491,20200118,24.4,32.0,28.0,78.0,0.0,8.0,6.0,140.0,5.0
3492,20200119,26.0,31.6,28.2,82.0,0.0,7.0,8.0,130.0,5.0
3493,20200120,25.6,31.0,27.4,86.0,0.5,2.5,6.0,140.0,4.0
3494,20200121,25.4,29.2,27.0,90.0,0.0,8.0,7.0,130.0,5.0
3495,20200122,24.2,32.0,28.2,78.0,7.2,0.0,11.0,110.0,6.0
3496,20200123,24.0,30.6,27.7,83.0,7.2,8.0,6.0,130.0,5.0
3497,20200124,24.2,31.4,27.1,86.0,0.0,7.0,8.0,110.0,6.0
3498,20200125,25.8,32.4,28.4,78.0,0.0,7.0,8.0,110.0,3.0
3499,20200126,24.0,31.4,27.3,79.0,0.0,7.5,5.0,90.0,2.0
3500,20200127,24.8,29.6,26.3,84.0,0.0,9.0,4.0,50.0,3.0
3501,20200128,24.0,31.0,27.2,78.0,4.4,4.0,4.0,60.0,2.0
3502,20200129,24.4,30.6,26.7,82.0,0.0,4.0,0.0,0.0,0.0
3503,20200130,23.6,30.4,26.7,74.0,0.0,4.0,5.0,80.0,4.0
3504,20200131,24.0,30.6,26.5,82.0,0.0,8.0,6.0,100.0,3.0
3505,20200201,24.0,31.0,27.8,79.0,0.0,6.0,6.0,110.0,4.0
3506,20200202,24.4,29.6,26.6,84.0,0.0,8.5,6.0,100.0,4.0
3507,20200203,24.0,31.4,28.0,78.0,8.5,1.0,11.0,110.0,7.0
3508,20200204,25.6,31.4,28.0,73.0,0.0,6.0,8.0,100.0,4.0
3509,20200205,25.0,31.2,27.4,77.0,0.0,9.5,7.0,130.0,4.0
3510,20200206,25.6,31.2,27.4,79.0,0.0,8.5,7.0,100.0,4.0
3511,20200207,25.0,31.6,27.9,80.0,0.0,2.0,7.0,120.0,4.0
3512,20200208,24.4,31.8,27.9,79.0,4.0,4.0,7.0,110.0,6.0
3513,20200209,25.8,31.8,27.5,77.0,0.0,8.5,9.0,100.0,6.0
3514,20200210,25.6,31.2,27.7,79.0,0.0,9.0,9.0,100.0,6.0
3515,20200211,24.0,29.0,26.3,92.0,0.8,4.0,7.0,130.0,5.0
3516,20200212,24.0,31.4,27.0,87.0,6.1,2.0,9.0,130.0,6.0
3517,20200213,25.0,31.4,28.1,84.0,0.3,6.0,6.0,110.0,2.0
3518,20200214,25.0,32.4,28.0,84.0,40.1,3.05,4.0,20.0,1.0
3519,20200215,24.0,31.0,25.9,90.0,0.0,8.0,4.0,100.0,1.0
3520,20200216,24.4,31.0,27.3,84.0,4.8,2.5,5.0,80.0,3.0
3521,20200217,24.8,30.6,27.4,79.0,0.0,8.0,5.0,70.0,3.0
3522,20200218,24.0,31.2,26.4,88.0,0.0,4.0,5.0,130.0,4.0
3523,20200219,24.2,30.6,27.1,86.0,7.8,2.5,8.0,140.0,6.0
3524,20200220,24.6,31.2,28.2,78.0,7.1,5.0,10.0,110.0,9.0
3525,20200221,26.2,30.6,28.1,76.0,0.0,9.5,24.0,100.0,12.0
3526,20200222,25.0,30.6,28.1,77.0,0.0,7.0,12.0,110.0,8.0
3527,20200223,24.6,31.2,27.8,78.0,0.0,6.0,10.0,120.0,8.0
3528,20200224,25.6,30.8,27.8,79.0,1.0,4.0,14.0,110.0,9.0
3529,20200225,25.2,31.2,27.8,82.0,0.0,4.0,9.0,120.0,7.0
3530,20200226,25.5,31.0,27.7,82.0,0.0,2.0,8.0,110.0,6.0
3531,20200227,25.2,31.2,28.0,79.0,0.0,2.0,9.0,100.0,6.0
3532,20200228,25.4,30.8,27.5,83.0,0.0,4.0,6.0,120.0,4.0
3533,20200229,24.8,31.2,28.1,82.0,0.0,2.0,7.0,130.0,5.0
3534,20200301,26.2,31.0,28.0,81.0,0.0,0.0,7.0,100.0,4.0
3535,20200302,25.4,32.0,28.1,79.0,0.0,4.0,7.0,110.0,4.0
3536,20200303,25.0,31.6,28.0,78.0,0.0,8.0,6.0,100.0,3.0
3537,20200304,21.6,31.4,26.6,82.0,0.0,9.0,6.0,100.0,2.0
3538,20200305,23.2,31.4,26.9,86.0,0.0,7.5,7.0,240.0,2.0
3539,20200306,23.8,30.6,26.4,88.0,4.8,6.0,0.0,0.0,0.0
3540,20200307,25.2,31.6,28.0,82.0,0.0,2.0,7.0,130.0,2.0
3541,20200308,24.6,31.8,27.5,83.0,0.0,7.0,4.0,90.0,1.0
3542,20200309,24.8,32.8,28.7,80.0,0.0,8.0,5.0,50.0,2.0
3543,20200310,24.4,31.4,27.2,86.0,0.0,8.0,5.0,40.0,1.0
3544,20200311,24.0,30.8,26.8,86.0,15.8,2.0,4.0,70.0,1.0
3545,20200312,24.6,30.5,27.2,88.0,5.0,2.0,4.0,30.0,0.0
3546,20200313,24.0,31.4,27.0,83.0,13.8,1.0,5.0,90.0,4.0
3547,20200314,24.2,32.4,28.7,82.0,0.0,8.0,7.0,120.0,3.0
3548,20200315,25.6,31.2,28.7,84.0,0.0,8.0,5.0,100.0,3.0
3549,20200316,24.4,32.6,29.0,82.0,11.2,3.0,8.0,120.0,5.0
3550,20200317,24.8,30.6,28.1,85.0,9.7,8.0,7.0,90.0,2.0
3551,20200319,26.0,32.4,28.4,80.0,0.5,9.0,6.0,100.0,2.0
3552,20200320,24.6,32.6,27.5,82.0,0.0,8.0,4.0,70.0,2.0
3553,20200321,24.4,31.2,27.2,80.0,0.0,8.0,4.0,70.0,2.0
3554,20200322,23.0,32.0,27.1,80.0,0.0,10.0,5.0,80.0,2.0
3555,20200323,23.6,32.6,27.7,78.0,0.0,8.0,4.0,70.0,2.0
3556,20200324,24.2,31.6,27.3,81.0,0.0,8.0,4.0,120.0,2.0
3557,20200325,23.0,32.2,28.2,80.0,0.0,8.0,5.0,100.0,2.0
3558,20200326,24.4,31.0,26.4,86.0,6.5,8.0,4.0,280.0,1.0
3559,20200327,23.4,30.6,26.6,84.0,60.8,4.0,3.0,110.0,1.0
3560,20200328,24.2,31.6,27.8,84.0,0.0,4.0,4.0,50.0,2.0
3561,20200329,24.6,31.6,28.3,85.0,0.0,8.0,4.0,60.0,2.0
3562,20200330,25.2,32.4,28.4,82.0,0.0,8.0,4.0,20.0,1.0
3563,20200331,25.4,32.4,28.9,78.0,1.0,5.5,5.0,100.0,1.0
3564,20200401,25.4,31.4,27.8,85.0,0.0,7.5,7.0,70.0,1.0
3565,20200402,24.8,30.4,27.0,88.0,20.4,5.0,3.0,310.0,0.0
3566,20200403,24.6,32.0,27.9,85.0,1.2,1.0,4.0,90.0,1.0
3567,20200404,25.0,28.6,27.0,89.0,0.8,5.0,6.0,100.0,3.0
3568,20200405,25.0,32.6,28.8,80.0,1.9,0.0,5.0,120.0,2.0
3569,20200406,25.6,31.2,25.6,93.0,0.0,9.5,4.0,250.0,1.0
3570,20200407,23.8,32.0,27.3,83.0,40.0,0.5,0.0,0.0,0.0
3571,20200408,24.6,31.2,27.6,83.0,0.0,6.0,0.0,0.0,0.0
3572,20200409,24.4,32.2,28.4,84.0,0.0,2.5,5.0,90.0,2.0
3573,20200410,25.4,33.0,28.5,82.0,0.0,4.0,3.0,310.0,0.0
3574,20200411,25.8,32.4,28.6,84.0,0.0,0.0,5.0,90.0,3.0
3575,20200412,26.0,33.0,28.7,82.0,1.0,3.0,3.0,110.0,1.0
3576,20200413,24.8,31.6,27.3,85.0,0.0,0.5,4.0,200.0,1.0
3577,20200414,24.0,31.4,27.6,83.0,8.6,3.5,5.0,30.0,2.0
3578,20200415,24.4,32.4,28.3,83.0,0.0,5.0,3.0,140.0,1.0
3579,20200416,25.0,31.6,27.7,85.0,0.7,8.0,4.0,140.0,1.0
3580,20200417,25.0,30.4,27.1,86.0,4.5,7.0,3.0,270.0,0.0
3581,20200418,24.2,31.8,27.6,85.0,0.3,1.0,3.0,30.0,0.0
3582,20200419,24.6,32.4,28.3,82.0,0.0,8.0,3.0,10.0,1.0
3583,20200420,25.2,32.0,28.6,83.0,0.0,9.0,5.0,140.0,2.0
3584,20200421,24.6,32.2,28.9,81.0,0.0,10.0,3.0,100.0,1.0
3585,20200422,25.8,32.4,28.5,86.0,11.0,3.5,6.0,80.0,1.0
3586,20200423,23.0,30.0,26.0,88.0,25.9,5.5,5.0,130.0,3.0
